Course URL LINK,Course Code,Course Name,Offering Institution,Offering Department / Unit,Offering Program,Course Type,Delivery Mode,Duration,COURSE DESCRIPTION,Prompt Engineering Topics Covered,Assessment,Unnamed: 12,Delivery Mode Clean,Course Type Clean,Offering Program Clean,Duration Clean,Duration Value,Duration Unit,Assessment Categories,Normalized Topics,SWEBOK Areas,SWEBOK Scores
https://cce.fudan.edu.cn/b7/b6/c14022a702390/page.htm,F241366,AI (AIGC) Application Skills Training Seminar â Phase 2,Fudan University,Continuing Education Academy,Non-Degree Education Project,Professional Development,Face-to-face,See schedule on course page,"Integrative seminar covering AI tools and techniques, brand building with AI, and mastering prompt writing and generative AI for images and videos.",Prompt writing for generative AI; model output optimization; iterative prompt tuning for image and video generation.,Hands-on exercises and project certification.,,Face-to-Face,Professional Development,Other,See schedule on course page,,,"['Project', 'Lab/Hands-on']","['prompt writing for generative ai', 'model output optimization', 'iterative prompt tuning for image and video generation']",['Construction'],{'Construction': 1.0}
https://cce.fudan.edu.cn/36/69/c24696a734825/page.htm,F251187,AI (AIGC) Application Skills Training Seminar â Phase 6,Fudan University,Lifelong Education Academy,Non-Degree Education Project,Professional Development,Face-to-face,2025-07-18 to 2025-07-20,"Advanced seminar designed to upgrade AI leadership, practical AI creation, and business innovation with AI tools and strategies.",Prompt engineering fundamentals; workflow construction; AI agent design; iterative prompt refinement.,Certificate upon completion.,,Face-to-Face,Professional Development,Other,2025-07-18 to 2025-07-20,,,['Certificate Only'],"['prompt design/fundamentals', 'workflow construction', 'ai agent design']","['Design', 'Construction', 'Process']","{'Design': 1.0, 'Construction': 0.3333333333333333, 'Process': 0.3333333333333333}"
https://omscs.gatech.edu/cs-8001-seminars,CS 8001 OAA,Agentic AI Essentials,Georgia Institute of Technology,"Online Master of Science in Computer Science (OMSCS), CSE Department",Graduate (MSc),Degree-Awarding Seminar,Online (synchronous & asynchronous),Summer 2025 (One quarter),"Agentic AI marks the next evolution beyond chatbots and LLM-based assistants. Students perceive, reason, plan, act, and learn autonomously via multimodule lectures, notebooks, and discussions covering distributed training, inference, agent frameworks, and optimization.",Prompt engineering; in-context learning; retrieval-augmented generation (RAG); ReAct frameworks; agent-based prompting; iterative prompt refinement.,Ungraded instructor-led workshops; optional hands-on modules; NVIDIA competency certificates.,,Online (Asynchronous),Degree-Awarding,Graduate,Summer 2025 (One quarter),,,"['Lab/Hands-on', 'Certificate Only']","['prompt engineering', 'in-context learning', 'retrieval-augmented generation (rag', 'react frameworks', 'agentic/agents', 'prompt design/fundamentals']","['Construction', 'Requirements', 'Models & Methods', 'Design']","{'Construction': 0.3333333333333333, 'Requirements': 0.16666666666666666, 'Models & Methods': 0.16666666666666666, 'Design': 0.5}"
https://pe.gatech.edu/courses/leveraging-generative-ai-enhanced-leadership-development-nuclear-industry,DEF 1101P,Leveraging Generative AI for Enhanced Leadership Development in the Nuclear Industry,Georgia Institute of Technology,Professional Education (GTPE),Executive Education Program,Professional Certificate,Face-to-face (synchronous),Varies by cohort,"Learn the basics of working with LLMs in leadership training, including use-case identification, mental model building, and prompt engineering workflows for scenario creation and strategy development.","Prompt formulation and refinement; advanced prompting workflows; prompt evaluation; risk considerations (e.g., biases, hallucinations).",Capstone role-play project; prompt design labs; attendance certificate.,,Face-to-Face,Professional Certificate,Executive Education,Varies by cohort,,,"['Project', 'Lab/Hands-on', 'Participation', 'Certificate Only']","['prompt formulation and refinement', 'advanced prompting workflows', 'prompt evaluation', 'risk considerations (e.g', 'biases', 'hallucinations']","['Construction', 'Design', 'Process', 'Testing', 'Engineering Management', 'Professional Practice/Ethics', 'Quality']","{'Construction': 0.5, 'Design': 0.16666666666666666, 'Process': 0.16666666666666666, 'Testing': 0.16666666666666666, 'Engineering Management': 0.16666666666666666, 'Professional Practice/Ethics': 0.3333333333333333, 'Quality': 0.3333333333333333}"
https://pe.gatech.edu/courses/generative-ai-application-supply-chain-professionals,,Generative AI Application for Supply Chain Professionals,Georgia Institute of Technology,Supply Chain & Logistics Institute (SCL),Professional Development Course,Professional Certificate,Face-to-face (synchronous),3 days,"Deep dive into generative AI fundamentals, with a focus on supply chain use cases like automated inventory systems, predictive maintenance, and route optimization.",Crafting effective prompts for inventory analytics; few-shot/zero-shot prompting for maintenance scenarios; iterative prompt optimization; RAG pipelines.,Hands-on labs; capstone scenario project.,,Face-to-Face,Professional Certificate,Professional Development,3 days,3,days,"['Project', 'Lab/Hands-on']","['crafting effective prompts for inventory analytics', 'few-shot', 'zero-shot prompting for maintenance scenarios', 'iterative prompt optimization', 'rag pipelines']","['Construction', 'Models & Methods', 'Maintenance', 'Design', 'Process']","{'Construction': 0.6, 'Models & Methods': 0.4, 'Maintenance': 0.2, 'Design': 0.2, 'Process': 0.2}"
https://ai.gatech.edu/education/customized-professional-education,,Customized Professional Education in AI and Prompt Engineering,Georgia Institute of Technology,AI Institute / Professional Education,Customized Corporate Training,Corporate Education,Face-to-face / Online Hybrid,Variable (tailored),"Tailored programs co-developed with organizations, covering AI technologies including generative AI, natural language programming, and prompt engineering strategies.",Introduction to prompt engineering; chain-of-thought; RAG integration; contextual prompt design; evaluation frameworks.,Custom assessments; project deliverables.,,Hybrid,Other,Other,Variable (tailored),,,['Project'],"['introduction to prompt engineering', 'chain-of-thought', 'rag integration', 'contextual prompt design', 'evaluation/debugging']","['Construction', 'Models & Methods', 'Design', 'Requirements', 'Testing']","{'Construction': 0.4, 'Models & Methods': 0.2, 'Design': 0.4, 'Requirements': 0.2, 'Testing': 0.2}"
https://catalog.upenn.edu/courses/stat/,STAT 4730,Data Science Using ChatGPT,University of Pennsylvania,Department of Statistics and Data Science,Undergraduate (BSc),Degree-Awarding,Face-to-face (F2F),Fall or Spring (One Semester),"Intermediate-level exploration of statistical techniques with ChatGPT as a computational assistant; includes generative classification, time series modeling, Bayesian inference, and survival analysis.",Structured prompt engineering techniques; use of ChatGPT for computation and programming; generative classification; prompt-based statistical insight.,Mixed assessments with AI-assisted and traditional paper-based formats.,,Face-to-Face,Degree-Awarding,Undergraduate,Fall or Spring (One Semester),,,['Essay/Report'],"['structured prompt engineering techniques', 'use of chatgpt for computation and programming', 'generative classification', 'prompt-based statistical insight']",['Construction'],{'Construction': 0.5}
https://catalog.upenn.edu/courses/comm/,COMM 4190,Talking with AI: Computational and Communication Approaches,University of Pennsylvania,Annenberg School for Communication,Undergraduate (BSc),Degree-Awarding,Face-to-face (F2F),One Semester (Fall or Spring),"Analyzes AI-generated communication impacts and builds AI applications such as voice assistants, classifiers, and generative text models using Python.","Interacting with LLMs (ChatGPT, Bard); prompt formulation; iterative prompt refinement; chain-of-thought prompting in computational projects.","Coding labs, hands-on projects, and critical analysis assignments.",,Face-to-Face,Degree-Awarding,Undergraduate,One Semester (Fall or Spring),,,"['Project', 'Lab/Hands-on']","['interacting with llms (chatgpt', 'bard', 'prompt formulation', 'prompt design/fundamentals', 'chain-of-thought prompting in computational projects']","['Foundations', 'Construction', 'Design', 'Models & Methods']","{'Foundations': 0.2, 'Construction': 0.6, 'Design': 0.2, 'Models & Methods': 0.2}"
https://executiveeducation.wharton.upenn.edu/for-individuals/all-programs/generative-ai-and-business-transformation/,,Generative AI and Business Transformation,University of Pennsylvania,Wharton Executive Education / AI & Analytics Initiative,Executive Education Program,Executive Program,In person,"4 days (November 10â13, 2025; May 4â7, 2026)",Dissects generative AI technology and identifies strategic and practical business applications through case studies and expert panels.,Prompt-engineering strategies for optimizing LLMs; RAG integration; finetuning techniques; workflow redesign with prompts.,"Group activities, case analyses, and experiential exercises.",,Unspecified,Executive Program,Executive Education,"4 days (November 10â13, 2025; May 4â7, 2026)",4,days,['Case Study'],"['prompt-engineering strategies for optimizing llms', 'rag integration', 'finetuning techniques', 'workflow redesign with prompts']","['Construction', 'Foundations', 'Design', 'Process']","{'Construction': 0.75, 'Foundations': 0.25, 'Design': 0.5, 'Process': 0.25}"
https://executiveeducation.wharton.upenn.edu/for-individuals/all-programs/leading-an-ai-powered-future/,,Leading an AI-Powered Future,University of Pennsylvania,Wharton Executive Education / AI & Analytics Initiative,Self-Paced Online Program,Executive Program,Online (asynchronous),4â6 weeks (2 hours/week),"Flexible online program delivering practical tools, ethical frameworks, and hands-on AI experiences for leaders.",Developing prompts and evaluating AI outputs; module on prompt engineering techniques; prompt-based strategic frameworks.,"Hands-on activities with feedback, practice quizzes, and digital badge upon completion.",,Online (Asynchronous),Executive Program,Other,4â6 weeks (2 hours/week),6,weeks,"['Quiz', 'Lab/Hands-on']","['developing prompts and evaluating ai outputs', 'module on prompt engineering techniques', 'prompt-based strategic frameworks']",['Construction'],{'Construction': 1.0}
https://plc.sas.upenn.edu/faculty/plc-workshops-pedagogy-and-technology,,Prompt Engineering and Intercultural Communication,University of Pennsylvania,"Penn Language Center, School of Arts & Sciences",Professional Development Workshop,Workshop,Hybrid (F2F & online synchronous),90 minutes,Workshop assisting language educators in critically using AI outputs and designing robust ChatGPT prompts for lesson planning.,Working with generative AI; prompt template design; prompt evaluation; iterative prompt refinement for education.,Hands-on prompt design exercises and group discussions.,,Hybrid,Workshop,Short Course,90 minutes,,,['Lab/Hands-on'],"['working with generative ai', 'prompt template design', 'prompt evaluation', 'iterative prompt refinement for education']","['Design', 'Construction', 'Testing']","{'Design': 0.25, 'Construction': 0.75, 'Testing': 0.25}"
https://openai.zoom.us/webinar/register/WN_fGPCJPswTm25TiT2gAEZDw,,ChatGPT Edu 101: A Guide to Your AI Work Assistant,University of Pennsylvania,Wharton Knowledge Base / AI & Analytics Initiative,Professional Development Webinar,Webinar (Live),Online (synchronous),Approx. 60 minutes,"Webinar with an overview of ChatGPT Edu, prompt engineering tips & tricks, advanced data analysis, and intro to custom GPTs.",Prompt engineering best practices; context-rich query design; prompt refinement; building custom GPTs.,,,Online (Synchronous),Other,Professional Development,Approx. 60 minutes,,,['None/Unspecified'],"['prompt engineering best practices', 'context-rich query design', 'prompt refinement', 'building custom gpts']","['Construction', 'Requirements', 'Design']","{'Construction': 0.5, 'Requirements': 0.25, 'Design': 0.25}"
https://openai.zoom.us/webinar/register/WN_9oPELt4hQjay29wH_Z85ew,,ChatGPT 102: Applying AI to Do Your Best Work,University of Pennsylvania,Wharton Knowledge Base / AI & Analytics Initiative,Professional Development Webinar,Webinar (Live),Online (synchronous),Approx. 60 minutes,Webinar covering data analysis to improve critical thinking and building custom GPTs for productivity.,Designing prompts for data-driven tasks; prompt templates for custom GPT development; iterative testing.,,,Online (Synchronous),Other,Professional Development,Approx. 60 minutes,,,['None/Unspecified'],"['designing prompts for data-driven tasks', 'prompt templates for custom gpt development', 'iterative testing']","['Design', 'Construction', 'Testing']","{'Design': 0.3333333333333333, 'Construction': 0.6666666666666666, 'Testing': 0.3333333333333333}"
https://scifm.ai/courses/,EECS 498-016 / EECS 598-016,Foundations of Large Language Models,University of Michigan,Center for Foundation Models and AI Agents for Science (MICDE),BSc/MSc/PhD,Degree-Awarding,Face-to-face,Winter 2024 semester (4 credits),"In-depth understanding of state-of-the-art language models, focusing on transformers and models like ChatGPT, covering algorithmic, systems-level, theoretical aspects, and societal considerations for AI alignment and safety.",Transformer foundations; prompt design strategies; alignment with human values; AI safety considerations.,,,Face-to-Face,Degree-Awarding,Other,Winter 2024 semester (4 credits),2024,semesters,['None/Unspecified'],"['transformer foundations', 'prompt design strategies', 'alignment with human values', 'ai safety considerations']","['Foundations', 'Design', 'Construction', 'Quality', 'Professional Practice/Ethics']","{'Foundations': 0.25, 'Design': 0.25, 'Construction': 0.25, 'Quality': 0.25, 'Professional Practice/Ethics': 0.25}"
https://online.umich.edu/collections/artificial-intelligence/short/crash-course-prompt-engineering/,,Crash Course in Prompt Engineering,University of Michigan,Michigan Online (Academic Innovation),Short Course,Microlearning Video,"Online, Asynchronous",9:55 minutes,"Introductory video on crafting effective prompts to optimize AI-generated outputs, focusing on clarity, context, specificity, and iterative refinement.",Clarity; context setting; specificity; iterative prompt refinement.,,,Online (Asynchronous),Other,Short Course,9:55 minutes,,,['None/Unspecified'],"['clarity', 'context setting', 'specificity', 'prompt design/fundamentals']","['Requirements', 'Design', 'Construction']","{'Requirements': 0.25, 'Design': 0.25, 'Construction': 0.25}"
https://online.umich.edu/collections/artificial-intelligence/short/writing-good-prompts-for-chatgpt/,,Writing Good Prompts for ChatGPT,University of Michigan,Michigan Online (Academic Innovation),Short Course,Microlearning Video,"Online, Asynchronous",5:09 minutes,"Video guide to creating prompts that unlock ChatGPT's potential, led by an expert in NLP.",Prompt formulation; unlocking ChatGPT's capabilities; effective prompt structure.,,,Online (Asynchronous),Other,Short Course,5:09 minutes,,,['None/Unspecified'],"['prompt formulation', ""unlocking chatgpt's capabilities"", 'effective prompt structure']",['Construction'],{'Construction': 0.6666666666666666}
https://online.umich.edu/teach-outs/generative-ai-teach-out/lessons/prompt-engineering/,,Generative AI TeachâOut: Prompt Engineering,University of Michigan,Michigan Online (Academic Innovation),TeachOut Series,Professional Development,"Online, Asynchronous",3 minutes,Lesson on core concepts of prompt engineering in the context of generative AI.,Prompt engineering fundamentals; overview of techniques.,,,Online (Asynchronous),Professional Development,Other,3 minutes,,,['None/Unspecified'],"['prompt design/fundamentals', 'overview of techniques']","['Design', 'Construction']","{'Design': 0.5, 'Construction': 0.5}"
https://online.umich.edu/series/navigating-disruption-generative-ai-in-the-workplace/go/,,Navigating Disruption: Generative AI in the Workplace Specialization,University of Michigan,University of Michigan (Coursera),Professional Certificate Specialization,MOOC (Specialization),"Online, Asynchronous",4 weeks (10 hrs/week),"Specialization exploring generative AIâs impact on workplace tasks, strategy, and responsible use.",Identify basic strategies for writing prompts for generative AI; prompt engineering best practices.,Hands-on projects; applied learning project,,Online (Asynchronous),MOOC,Certificate,4 weeks (10 hrs/week),4,weeks,"['Project', 'Lab/Hands-on']","['identify basic strategies for writing prompts for generative ai', 'prompt engineering best practices']",['Construction'],{'Construction': 1.0}
https://michiganross.umich.edu/courses/empowering-business-decision-making-generative-ai-13904,TO 538,Empowering Business Decision Making with Generative AI,University of Michigan,Stephen M. Ross School of Business,MBA Elective,Executive Education,Face-to-face,1.5 hours,"Course on deploying generative AI models in business scenarios, covering API programming, prompt engineering, and context manipulation.",Advanced API programming; prompt engineering techniques; context manipulation.,,,Face-to-Face,Executive Program,Other,1.5 hours,1.5,hours,['None/Unspecified'],"['advanced api programming', 'prompt design/fundamentals', 'context manipulation']","['Design', 'Construction', 'Requirements']","{'Design': 0.3333333333333333, 'Construction': 0.3333333333333333, 'Requirements': 0.3333333333333333}"
https://acta.snu.ac.kr/%EC%83%9D%EC%84%B1%ED%98%95-ai-%EA%B3%BC%EC%A0%95-type-a/,,Advanced Course: Generative AI Theory and Application (Gen-AI Course),Seoul National University,AI Corporate Education Center,Professional Education,Non-Degree Programme,Face-to-face,Variable (see website),"Advanced training on textâimage generation, TTS, music generation, zero-/few-shot learning, advanced topics, and hands-on team projects.",Zero-shot/few-shot learning; iterative prompt formulation; scenario-based prompt patterns for multimodal outputs,Team project and written exam,,Face-to-Face,Degree-Awarding,Other,Variable (see website),,,"['Exam', 'Project']","['zero-shot', 'few-shot', 'iterative prompt formulation', 'scenario-based prompt patterns for multimodal outputs']","['Models & Methods', 'Construction']","{'Models & Methods': 0.5, 'Construction': 0.5}"
https://ischool.utexas.edu/programs/class-schedules/inf-385t-special-topics-information-science-prompt-engineering-28475,INF 385T,Special Topics in Information Science: Prompt Engineering,University of Texas at Austin,School of Information,MSIS/PhD,Degree-Awarding,Face-to-face,Spring Term 2025 (Wednesdays 3â6pm),"Develop prompts for text and image generation through an iterative cycle, making the most of foundation models, including large language models and diffusion models. Overview of the field of prompt engineering, including historical development, ethical dilemmas, and the creation of chatbots.",Text & image generation; iterative prompt refinement; foundation models; LLM & diffusion model prompts; ethical considerations; chatbot creation.,TBD (syllabus to be announced),,Face-to-Face,Degree-Awarding,Other,Spring Term 2025 (Wednesdays 3â6pm),,,['Lab/Hands-on'],"['text & image generation', 'prompt design/fundamentals', 'foundation models', 'llm & diffusion model prompts', 'ethical considerations', 'chatbot creation']","['Design', 'Construction', 'Foundations', 'Professional Practice/Ethics']","{'Design': 0.16666666666666666, 'Construction': 0.3333333333333333, 'Foundations': 0.3333333333333333, 'Professional Practice/Ethics': 0.16666666666666666}"
https://ischool.utexas.edu/programs/course-offerings/inf-385t-fine-tuning-open-source-large-language-models,INF 385T,Fine Tuning Open Source Large Language Models,University of Texas at Austin,School of Information,MSIS/PhD,Degree-Awarding,Face-to-face,Fall Term 2025 (Thursdays 6:30â9:30pm),"Hands-on experience in data preparation, model fine-tuning, and performance evaluation for popular open-source LLM frameworks, focusing on supervised learning, reinforcement learning, and evaluation metrics.",LLM performance metrics; supervised fine-tuning; RLHF; prompt-based model optimization; iterative prompt debugging.,Group-based projects; performance evaluation reports.,,Face-to-Face,Degree-Awarding,Other,Fall Term 2025 (Thursdays 6:30â9:30pm),,,"['Project', 'Essay/Report']","['llm performance metrics', 'supervised fine-tuning', 'rlhf', 'prompt-based model optimization', 'iterative prompt debugging']","['Testing', 'Foundations', 'Construction']","{'Testing': 0.4, 'Foundations': 0.6, 'Construction': 0.6}"
https://skills.mccombs.utexas.edu/ai-prompting,,AI Prompting Certificate Course,University of Texas at Austin,"McCombs School of Business, Texas Executive Education",Professional Certificate,Executive Education,Online (asynchronous with optional live sessions),5 weeks,"A practical, skill-based program focusing on AI prompting fundamentals, prompt evaluation and refinement, prompt libraries, and custom GPT creation using ChatGPT.",Prompt creation; evaluation & refinement; prompt libraries; custom GPTs; AI-assisted data analysis.,Hands-on exercises; portfolio projects; mentor feedback.,,Online (Asynchronous),Executive Program,Certificate,5 weeks,5,weeks,"['Project', 'Lab/Hands-on']","['prompt creation', 'evaluation & refinement', 'prompt libraries', 'custom gpts', 'ai-assisted data analysis']","['Construction', 'Testing']","{'Construction': 0.4, 'Testing': 0.2}"
https://onlineexeced.mccombs.utexas.edu/gen-ai-for-business-applications-online-course,,Post Graduate Program in Generative AI for Business Applications,University of Texas at Austin,"McCombs School of Business, Texas Executive Education",Professional Certificate,Executive Education,Online (live mentorship),14 weeks,"A comprehensive certificate program covering GenAI foundations, transformer architectures, RAG, agentic AI, prompt workflows, and risk mitigation strategies for business applications.",Prompt workflows; RAG design; agentic AI prompt chaining; prompt evaluation frameworks; mitigation of hallucinations.,Hands-on projects; case studies; portfolio development.,,Online (Synchronous),Executive Program,Certificate,14 weeks,14,weeks,"['Project', 'Lab/Hands-on', 'Case Study']","['prompt workflows', 'rag design', 'agentic ai prompt chaining', 'prompt evaluation frameworks', 'mitigation of hallucinations']","['Design', 'Construction', 'Process', 'Testing', 'Quality']","{'Design': 0.6, 'Construction': 0.6, 'Process': 0.2, 'Testing': 0.2, 'Quality': 0.2}"
https://onlineexeced.mccombs.utexas.edu/ai-for-business-leaders-course,,Post Graduate Program in Artificial Intelligence for Leaders,University of Texas at Austin,"McCombs School of Business, Texas Executive Education",Professional Certificate,Executive Education,Online (live mentorship & case-based),4 months,"An executive certificate program for business leaders focusing on AI strategy, generative AI modules, prompt engineering techniques, MLOps, and governance.",Prompt engineering techniques; generative AI for decision-making; prompt-based POC development; strategic prompt frameworks.,Quizzes; case study projects; capstone; attendance.,,Online (Synchronous),Executive Program,Certificate,4 months,,,"['Quiz', 'Project', 'Case Study', 'Participation']","['prompt design/fundamentals', 'generative ai for decision-making', 'prompt-based poc development', 'strategic prompt frameworks']","['Design', 'Construction']","{'Design': 0.25, 'Construction': 0.75}"
https://handbook.unimelb.edu.au/2024/subjects/laws90286,LAWS90286,Legal AI: Design and Development,University of Melbourne,Faculty of Law,Graduate Coursework,Degree-Awarding,Face-to-face,One semester,"Analyse the performance of an LLM-based application in solving legal problems, and enhance its performance through prompt engineering and context augmentation, resulting in improved outcomes and usability.",Prompt engineering; context augmentation,Not specified,,Face-to-Face,Degree-Awarding,Graduate,One semester,,,['None/Unspecified'],"['prompt engineering', 'context augmentation']","['Construction', 'Requirements']","{'Construction': 0.5, 'Requirements': 0.5}"
https://handbook.unimelb.edu.au/subjects/islm10002,ISLM10002,Islam in the Modern World,University of Melbourne,School of Historical and Philosophical Studies,Undergraduate Breadth Subject,Degree-Awarding,Face-to-face,One semester,"Develop critical thinking skills and display generative AI skills, including iterative prompt engineering, data literacy, and output evaluation.",Iterative prompt engineering,Not specified,,Face-to-Face,Degree-Awarding,Undergraduate,One semester,,,['None/Unspecified'],['iterative prompt engineering'],['Construction'],{'Construction': 1.0}
https://msd.unimelb.edu.au/belt/home/events/workshop-introducing-genai-and-prompt-engineering,PRV12150,Workshop: Introducing GenAI and Prompt Engineering,University of Melbourne,Melbourne School of Design,Professional Development Workshop,Workshop,Face-to-face,,"Introduction to generative AI and prompt engineering fundamentals, including instruction design, persona prompting, and iterative prompt refinement workflows.",Instruction design; persona prompting; iterative prompt refinement; APE workflow,Not applicable,,Face-to-Face,Workshop,Short Course,Unspecified,,,['None/Unspecified'],"['instruction design', 'persona prompting', 'prompt design/fundamentals', 'ape workflow']","['Design', 'Construction', 'Process']","{'Design': 0.75, 'Construction': 0.5, 'Process': 0.25}"
https://mdhs.unimelb.edu.au/research/research-training/initiatives/mdhs-ai-research-series/workshops/generative-ai-in-research-and-foresight-foundations%2C-ethics%2C-and-practice,,"Generative AI in Research & Foresight: Foundations, Ethics, and Practice",University of Melbourne,Melbourne Dental and Health Sciences Faculty,MDHS AI Research Series,Workshop,Face-to-face,,"Covers prompt engineering and advanced prompting techniques in the context of research, ethics, and strategic foresight.",Advanced prompt engineering techniques,Not applicable,,Face-to-Face,Workshop,Other,Unspecified,,,['None/Unspecified'],['advanced prompt engineering techniques'],['Construction'],{'Construction': 1.0}
https://www.handbook.unsw.edu.au/undergraduate/courses/2025/MDIA2014,MDIA2014,Creating with Generative AI,UNSW Sydney,School of the Arts and Media,Bachelor of Media,Degree-Awarding,Face-to-face,One semester (6 UOC),"This course explores generative AI, its impact on creative practices, and skills to use generative AI in a critical, creative manner working directly with text, image, speech, and video models.","Working with generative AI models (text, image, speech, video); iterative prompt formulation & refinement; multimodal generation",,,Face-to-Face,Degree-Awarding,Other,One semester (6 UOC),,,['None/Unspecified'],"['working with generative ai models (text', 'image', 'speech', 'video', 'iterative prompt formulation & refinement', 'multimodal generation']",['Construction'],{'Construction': 0.16666666666666666}
https://www.handbook.unsw.edu.au/undergraduate/courses/2025/DART2252,DART2252,Generative AI for Artists,UNSW Sydney,School of Art & Design,Bachelor of Arts (Creative Practice),Degree-Awarding,Face-to-face,One semester (6 UOC),"This studio elective focuses on conceiving, researching, and realising creative works that employ generative AI.",Design and realisation of prompts for generative AI art creation; iterative prompt refinement,,,Face-to-Face,Degree-Awarding,Other,One semester (6 UOC),,,['None/Unspecified'],"['design and realisation of prompts for generative ai art creation', 'prompt design/fundamentals']","['Design', 'Construction']","{'Design': 1.0, 'Construction': 1.0}"
https://www.unsw.edu.au/study/professional-development/course/ai-in-practice,,AI in Practice,UNSW Sydney,AGSM (UNSW Business School),Professional Development,Executive Program,Virtual (online workshops & self-paced),3 weeks,"Empower your AI readiness through practical insights into AI tools and strategies, mastering generative AI and prompt engineering fundamentals.",Fundamentals of generative AI and prompt engineering; design and implement prompts,Action learning project and practical exercises,,Online (Asynchronous),Executive Program,Professional Development,3 weeks,3,weeks,['Project'],"['fundamentals of generative ai and prompt engineering', 'design and implement prompts']","['Construction', 'Design']","{'Construction': 1.0, 'Design': 0.5}"
https://www.inside.unsw.edu.au/innovation-and-engagement/free-ai-course-now-available-staff,,AI Fundamentals,UNSW Sydney,UNSW Business School & Lifelong Learning & IT,Professional Development,Short Course,"Online, asynchronous",8â10 hours (self-paced),AI Fundamentals boosts understanding of how AI works and equips staff with practical skills to use AI effectively in their roles.,Design and formulation of prompts and inputs for AI systems,Self-paced modules and reflective activities,,Online (Asynchronous),Short Course,Professional Development,8â10 hours (self-paced),10,hours,['None/Unspecified'],['design and formulation of prompts and inputs for ai systems'],"['Design', 'Construction']","{'Design': 1.0, 'Construction': 1.0}"
https://moodle.telt.unsw.edu.au,,Be Ready with Generative AI,UNSW Sydney,Teaching & Learning (Educational Technology),Professional Development Module,Self-paced Module,"Online, asynchronous",Variable (self-paced),"A concise self-paced module covering generative AI principles, writing and refining prompts, and ethical considerations.",Writing and refining prompts to optimise AI-generated outputs,None,,Online (Asynchronous),Other,Professional Development,Variable (self-paced),,,['None/Unspecified'],['writing and refining prompts to optimise ai-generated outputs'],['Construction'],{'Construction': 1.0}
https://msclogic.illc.uva.nl/current-students/courses/previous-projects/project/212/2nd-Semester-2022-23-Meaning-to-text-generation-with-GPT,,Meaning-to-text generation with GPT,University of Amsterdam,"Institute for Logic, Language and Computation (ILLC)",MSc Logic,Degree-Awarding (Project Course),"In-person, project-based",1 month,"Experimental exploration of GPT prompt design, translation of AMR to text, testing GPT-4 abilities, philosophical discussions.","Prompt design, context provision with examples or definitions, iterative refinement of prompts, structured prompt templates.",Research report assessed on content and clarity of presentation.,,Unspecified,Degree-Awarding,Other,1 month,,,['Essay/Report'],"['prompt design/fundamentals', 'context provision with examples or definitions', 'iterative refinement of prompts', 'structured prompt templates']","['Design', 'Construction', 'Requirements']","{'Design': 0.25, 'Construction': 0.75, 'Requirements': 0.25}"
https://www.uva.nl/en/programmes/honours-modules-iis/honoursmodule-creaitive-writing-literary-invention-in-the-age-of-artificial-intelligence/honoursmodule-creaitive-writing-literary-invention-in-the-age-of-artificial-intelligence-6-ects.html,,Cre[AI]tive Writing: Literary Invention in the Age of Artificial Intelligence,University of Amsterdam,Institute for Interdisciplinary Studies (Honours programme),Honours Module,Degree-Awarding (Honours module),Face-to-face (On-campus),One semester (6 ECTS),"Exploration of creative writing theory and practice, concurrent analysis of generative AI and LLMs, literacy in LLM capabilities and limitations.","Understanding of generative AI and LLM functionalities, critical analysis of AI-generated text, reflection on AI and creativity.",Final creative writing project and peer workshop critiques.,,Face-to-Face,Degree-Awarding,Other,One semester (6 ECTS),,,"['Exam', 'Project']","['understanding of generative ai and llm functionalities', 'critical analysis of ai-generated text', 'reflection on ai and creativity']",['Foundations'],{'Foundations': 0.3333333333333333}
https://www.uva.nl/en/shared-content/faculteiten/en/faculteit-der-natuurwetenschappen-wiskunde-en-informatica/news/2024/02/e-module-for-lecturers-on-generative-artificial-intelligence-genai-and-chatgpt.html,,Generative Artificial Intelligence (GenAI) and ChatGPT E-module for Lecturers & TAs,University of Amsterdam,Teaching & Learning Centre Science,E-module,E-Learning / Professional Development,"Online, asynchronous",Approximately 2 hours,"Covers responsible use of GenAI, AI guidelines, use cases, assessment, examples of prompt engineering tips & tricks, additional resources.","Prompt engineering tips & tricks, prompt iteration techniques, ethical considerations of prompt use.",Knowledge checks and short quizzes.,,Online (Asynchronous),Professional Development,Other,Approximately 2 hours,2,hours,['Quiz'],"['prompt engineering tips & tricks', 'prompt iteration techniques', 'ethical considerations of prompt use']","['Construction', 'Professional Practice/Ethics']","{'Construction': 1.0, 'Professional Practice/Ethics': 0.3333333333333333}"
https://tlc.uva.nl/en/article/prompt-engineering-tips/,,Prompt Engineering Tips,University of Amsterdam,Teaching & Learning Centre,E-learning module,E-Learning,"Online, asynchronous",Self-paced,"An article providing practical guidelines on how to formulate good prompts for GenAI, focusing on clarity, context, and iterative refinement.","Prompt formulation strategies, instruction clarity, use of examples, prompt structure.",None specified.,,Online (Asynchronous),Other,Other,Self-paced,,,['None/Unspecified'],"['prompt formulation strategies', 'instruction clarity', 'use of examples', 'prompt structure']",['Construction'],{'Construction': 0.5}
